country,iso3c,Scenario,Year,gini.baseyr,gini.minimum.abs,povline.trend.tgt,gini.realised.trend,abstgt.achieved,year.abstgt.achieved
Samoa,WSM,society,2054,48.206718,24,9.84192139,28.4495309,TRUE,2042
Samoa,WSM,society,2055,48.206718,24,10.03675033,28.4495309,TRUE,2042
Samoa,WSM,society,2056,48.206718,24,10.20391008,28.4495309,TRUE,2042
Samoa,WSM,society,2057,48.206718,24,10.3734516,28.4495309,TRUE,2042
Samoa,WSM,society,2058,48.206718,24,10.54548721,28.4495309,TRUE,2042
Samoa,WSM,society,2059,48.206718,24,10.72013414,28.4495309,TRUE,2042
Samoa,WSM,society,2060,48.206718,24,10.89751486,28.4495309,TRUE,2042
Samoa,WSM,society,2061,48.206718,24,11.03397045,28.4495309,TRUE,2042
Samoa,WSM,society,2062,48.206718,24,11.17306552,28.4495309,TRUE,2042
Samoa,WSM,society,2063,48.206718,24,11.31490659,28.4495309,TRUE,2042
Samoa,WSM,society,2064,48.206718,24,11.45960596,28.4495309,TRUE,2042
Samoa,WSM,society,2065,48.206718,24,11.60728216,28.4495309,TRUE,2042
Samoa,WSM,society,2066,48.206718,24,11.71527084,28.4495309,TRUE,2042
Samoa,WSM,society,2067,48.206718,24,11.82570172,28.4495309,TRUE,2042
Samoa,WSM,society,2068,48.206718,24,11.93867167,28.4495309,TRUE,2042
Samoa,WSM,society,2069,48.206718,24,12.05428298,28.4495309,TRUE,2042
Samoa,WSM,society,2070,48.206718,24,12.17264382,28.4495309,TRUE,2042
Samoa,WSM,society,2071,48.206718,24,12.26236819,28.4495309,TRUE,2042
Samoa,WSM,society,2072,48.206718,24,12.35445344,28.4495309,TRUE,2042
Samoa,WSM,society,2073,48.206718,24,12.44900094,28.4495309,TRUE,2042
Samoa,WSM,society,2074,48.206718,24,12.54611823,28.4495309,TRUE,2042
Samoa,WSM,society,2075,48.206718,24,12.64591943,28.4495309,TRUE,2042
Samoa,WSM,society,2076,48.206718,24,12.72401604,28.4495309,TRUE,2042
Samoa,WSM,society,2077,48.206718,24,12.80454269,28.4495309,TRUE,2042
Samoa,WSM,society,2078,48.206718,24,12.88761896,28.4495309,TRUE,2042
Samoa,WSM,society,2079,48.206718,24,12.9733726,28.4495309,TRUE,2042
Samoa,WSM,society,2080,48.206718,24,13.06194032,28.4495309,TRUE,2042
Samoa,WSM,society,2081,48.206718,24,13.12956264,28.4495309,TRUE,2042
Samoa,WSM,society,2082,48.206718,24,13.19938341,28.4495309,TRUE,2042
Samoa,WSM,society,2083,48.206718,24,13.27151431,28.4495309,TRUE,2042
Samoa,WSM,society,2084,48.206718,24,13.34607482,28.4495309,TRUE,2042
Samoa,WSM,society,2085,48.206718,24,13.42319301,28.4495309,TRUE,2042
Samoa,WSM,society,2086,48.206718,24,13.48113815,28.4495309,TRUE,2042
Samoa,WSM,society,2087,48.206718,24,13.5411573,28.4495309,TRUE,2042
Samoa,WSM,society,2088,48.206718,24,13.60336546,28.4495309,TRUE,2042
Samoa,WSM,society,2089,48.206718,24,13.66788641,28.4495309,TRUE,2042
Samoa,WSM,society,2090,48.206718,24,13.73485354,28.4495309,TRUE,2042
Samoa,WSM,society,2091,48.206718,24,13.78573236,28.4495309,TRUE,2042
Samoa,WSM,society,2092,48.206718,24,13.83860856,28.4495309,TRUE,2042
Samoa,WSM,society,2093,48.206718,24,13.89360317,28.4495309,TRUE,2042
Samoa,WSM,society,2094,48.206718,24,13.95084731,28.4495309,TRUE,2042
Samoa,WSM,society,2095,48.206718,24,14.01048322,28.4495309,TRUE,2042
Samoa,WSM,society,2096,48.206718,24,14.05532716,28.4495309,TRUE,2042
Samoa,WSM,society,2097,48.206718,24,14.10230763,28.4495309,TRUE,2042
Samoa,WSM,society,2098,48.206718,24,14.15158179,28.4495309,TRUE,2042
Samoa,WSM,society,2099,48.206718,24,14.20332265,28.4495309,TRUE,2042
Samoa,WSM,society,2100,48.206718,24,14.25772116,28.4495309,TRUE,2042
Sao Tome and Principe,STP,innovation,2020,36.291,26.2,3.525177716,36.291,TRUE,2043
Sao Tome and Principe,STP,innovation,2021,36.291,26.2,3.52177953,35.6522784,TRUE,2043
Sao Tome and Principe,STP,innovation,2022,36.291,26.2,3.545078199,35.0247983,TRUE,2043
Sao Tome and Principe,STP,innovation,2023,36.291,26.2,3.567280518,34.40836185,TRUE,2043
Sao Tome and Principe,STP,innovation,2024,36.291,26.2,3.596321609,33.80277468,TRUE,2043
Sao Tome and Principe,STP,innovation,2025,36.291,26.2,3.630935516,33.20784585,TRUE,2043
Sao Tome and Principe,STP,innovation,2026,36.291,26.2,3.584530612,32.62338776,TRUE,2043
Sao Tome and Principe,STP,innovation,2027,36.291,26.2,4.114195383,32.04921614,TRUE,2043
Sao Tome and Principe,STP,innovation,2028,36.291,26.2,4.58212362,31.48514993,TRUE,2043
Sao Tome and Principe,STP,innovation,2029,36.291,26.2,5.004684289,30.93101129,TRUE,2043
Sao Tome and Principe,STP,innovation,2030,36.291,26.2,5.391966061,30.38662549,TRUE,2043
Sao Tome and Principe,STP,innovation,2031,36.291,26.2,5.894299802,29.85182089,TRUE,2043
Sao Tome and Principe,STP,innovation,2032,36.291,26.2,6.356394031,29.32642884,TRUE,2043
Sao Tome and Principe,STP,innovation,2033,36.291,26.2,6.785988992,28.81028369,TRUE,2043
Sao Tome and Principe,STP,innovation,2034,36.291,26.2,7.188575639,28.3032227,TRUE,2043
Sao Tome and Principe,STP,innovation,2035,36.291,26.2,7.568221638,27.80508598,TRUE,2043
Sao Tome and Principe,STP,innovation,2036,36.291,26.2,8.006880556,27.31571646,TRUE,2043
Sao Tome and Principe,STP,innovation,2037,36.291,26.2,8.421624343,26.83495985,TRUE,2043
Sao Tome and Principe,STP,innovation,2038,36.291,26.2,8.81563338,26.36266456,TRUE,2043
Sao Tome and Principe,STP,innovation,2039,36.291,26.2,9.191423972,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2040,36.291,26.2,9.551029086,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2041,36.291,26.2,9.914972563,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2042,36.291,26.2,10.26577354,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2043,36.291,26.2,10.60465479,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2044,36.291,26.2,10.93265615,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2045,36.291,26.2,11.25067089,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2046,36.291,26.2,11.58322969,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2047,36.291,26.2,11.90728679,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2048,36.291,26.2,12.22347295,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2049,36.291,26.2,12.53234384,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2050,36.291,26.2,12.83439199,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2051,36.291,26.2,13.14486179,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2052,36.291,26.2,13.4495865,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2053,36.291,26.2,13.74892645,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2054,36.291,26.2,14.04320666,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2055,36.291,26.2,14.33272157,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2056,36.291,26.2,14.61747929,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2057,36.291,26.2,14.89937593,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2058,36.291,26.2,15.17858597,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2059,36.291,26.2,15.45527086,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2060,36.291,26.2,15.72958039,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2061,36.291,26.2,15.98900591,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2062,36.291,26.2,16.24694681,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2063,36.291,26.2,16.50350085,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2064,36.291,26.2,16.75876028,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2065,36.291,26.2,17.01281236,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2066,36.291,26.2,17.24842118,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2067,36.291,26.2,17.48403168,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2068,36.291,26.2,17.71970014,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2069,36.291,26.2,17.95548145,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2070,36.291,26.2,18.19142921,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2071,36.291,26.2,18.41010789,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2072,36.291,26.2,18.6297286,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2073,36.291,26.2,18.85033778,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2074,36.291,26.2,19.07198207,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2075,36.291,26.2,19.29470835,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2076,36.291,26.2,19.50643965,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2077,36.291,26.2,19.71999558,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2078,36.291,26.2,19.93543309,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2079,36.291,26.2,20.15281062,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2080,36.291,26.2,20.37218813,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2081,36.291,26.2,20.57837418,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2082,36.291,26.2,20.78704222,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2083,36.291,26.2,20.99826541,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2084,36.291,26.2,21.21211951,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2085,36.291,26.2,21.42868302,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2086,36.291,26.2,21.62891168,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2087,36.291,26.2,21.832429,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2088,36.291,26.2,22.03934042,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2089,36.291,26.2,22.24975604,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2090,36.291,26.2,22.46379095,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2091,36.291,26.2,22.65744471,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2092,36.291,26.2,22.85555487,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2093,36.291,26.2,23.05829721,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2094,36.291,26.2,23.26585738,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2095,36.291,26.2,23.4784316,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2096,36.291,26.2,23.66490295,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2097,36.291,26.2,23.85644418,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2098,36.291,26.2,24.05328174,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2099,36.291,26.2,24.25565637,26.2,TRUE,2043
Sao Tome and Principe,STP,innovation,2100,36.291,26.2,24.46382427,26.2,TRUE,2043
Sao Tome and Principe,STP,service,2020,36.291,24.8,3.525177716,36.291,TRUE,2040
Sao Tome and Principe,STP,service,2021,36.291,24.8,3.522222938,35.5143726,TRUE,2040
Sao Tome and Principe,STP,service,2022,36.291,24.8,3.542492995,34.75436503,TRUE,2040
Sao Tome and Principe,STP,service,2023,36.291,24.8,3.561792308,34.01062161,TRUE,2040
Sao Tome and Principe,STP,service,2024,36.291,24.8,3.587018499,33.28279431,TRUE,2040
Sao Tome and Principe,STP,service,2025,36.291,24.8,3.617056444,32.57054251,TRUE,2040
Sao Tome and Principe,STP,service,2026,36.291,24.8,3.576888938,31.8735329,TRUE,2040
Sao Tome and Principe,STP,service,2027,36.291,24.8,4.022732053,31.1914393,TRUE,2040
Sao Tome and Principe,STP,service,2028,36.291,24.8,4.422425955,30.5239425,TRUE,2040
Sao Tome and Principe,STP,service,2029,36.291,24.8,4.786900706,29.87073013,TRUE,2040
Sao Tome and Principe,STP,service,2030,36.291,24.8,5.123274855,29.2314965,TRUE,2040
Sao Tome and Principe,STP,service,2031,36.291,24.8,5.526422169,28.60594248,TRUE,2040
Sao Tome and Principe,STP,service,2032,36.291,24.8,5.901118336,27.99377531,TRUE,2040
Sao Tome and Principe,STP,service,2033,36.291,24.8,6.252184239,27.39470852,TRUE,2040
Sao Tome and Principe,STP,service,2034,36.291,24.8,6.583187914,26.80846176,TRUE,2040
Sao Tome and Principe,STP,service,2035,36.291,24.8,6.896860872,26.23476067,TRUE,2040
Sao Tome and Principe,STP,service,2036,36.291,24.8,7.252155754,25.6733368,TRUE,2040
Sao Tome and Principe,STP,service,2037,36.291,24.8,7.589750845,25.12392739,TRUE,2040
Sao Tome and Principe,STP,service,2038,36.291,24.8,7.911784658,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2039,36.291,24.8,8.219986583,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2040,36.291,24.8,8.515779649,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2041,36.291,24.8,8.837432621,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2042,36.291,24.8,9.147553586,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2043,36.291,24.8,9.44720735,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2044,36.291,24.8,9.73730051,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2045,36.291,24.8,10.01861276,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2046,36.291,24.8,10.31457099,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2047,36.291,24.8,10.60296752,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2048,36.291,24.8,10.88436306,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2049,36.291,24.8,11.15925161,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2050,36.291,24.8,11.42807104,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2051,36.291,24.8,11.70449766,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2052,36.291,24.8,11.97580961,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2053,36.291,24.8,12.24232766,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2054,36.291,24.8,12.50434114,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2055,36.291,24.8,12.76211217,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2056,36.291,24.8,13.01559257,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2057,36.291,24.8,13.26652737,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2058,36.291,24.8,13.51507178,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2059,36.291,24.8,13.76136943,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2060,36.291,24.8,14.00555358,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2061,36.291,24.8,14.235483,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2062,36.291,24.8,14.46411149,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2063,36.291,24.8,14.69152478,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2064,36.291,24.8,14.91780382,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2065,36.291,24.8,15.14302519,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2066,36.291,24.8,15.34036521,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2067,36.291,24.8,15.53784658,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2068,36.291,24.8,15.73551145,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2069,36.291,24.8,15.93340112,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2070,36.291,24.8,16.13155616,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2071,36.291,24.8,16.2677216,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2072,36.291,24.8,16.40490349,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2073,36.291,24.8,16.54312592,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2074,36.291,24.8,16.68241357,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2075,36.291,24.8,16.82279165,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2076,36.291,24.8,16.92533262,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2077,36.291,24.8,17.02920339,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2078,36.291,24.8,17.13443514,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2079,36.291,24.8,17.24106008,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2080,36.291,24.8,17.34911148,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2081,36.291,24.8,17.43963523,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2082,36.291,24.8,17.53164739,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2083,36.291,24.8,17.62518838,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2084,36.291,24.8,17.72030014,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2085,36.291,24.8,17.81702624,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2086,36.291,24.8,17.90065905,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2087,36.291,24.8,17.98601762,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2088,36.291,24.8,18.07315849,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2089,36.291,24.8,18.16214081,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2090,36.291,24.8,18.25302644,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2091,36.291,24.8,18.33130536,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2092,36.291,24.8,18.41169605,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2093,36.291,24.8,18.49428723,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2094,36.291,24.8,18.57917273,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2095,36.291,24.8,18.66645191,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2096,36.291,24.8,18.73993784,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2097,36.291,24.8,18.8156931,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2098,36.291,24.8,18.89382615,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2099,36.291,24.8,18.97445254,24.8,TRUE,2040
Sao Tome and Principe,STP,service,2100,36.291,24.8,19.05769555,24.8,TRUE,2040
Sao Tome and Principe,STP,society,2020,36.291,24,3.525177716,36.291,TRUE,2037
Sao Tome and Principe,STP,society,2021,36.291,24,3.522222994,35.3909832,TRUE,2037
Sao Tome and Principe,STP,society,2022,36.291,24,3.542492672,34.51328682,TRUE,2037
Sao Tome and Principe,STP,society,2023,36.291,24,3.561791604,33.6573573,TRUE,2037
Sao Tome and Principe,STP,society,2024,36.291,24,3.587017272,32.82265484,TRUE,2037
Sao Tome and Principe,STP,society,2025,36.291,24,3.617054554,32.008653,TRUE,2037
Sao Tome and Principe,STP,society,2026,36.291,24,3.576888956,31.21483841,TRUE,2037
Sao Tome and Principe,STP,society,2027,36.291,24,4.022709177,30.44071042,TRUE,2037
Sao Tome and Principe,STP,society,2028,36.291,24,4.422384218,29.6857808,TRUE,2037
Sao Tome and Principe,STP,society,2029,36.291,24,4.786842806,28.94957343,TRUE,2037
Sao Tome and Principe,STP,society,2030,36.291,24,5.123202732,28.23162401,TRUE,2037
Sao Tome and Principe,STP,society,2031,36.291,24,5.525750789,27.53147974,TRUE,2037
Sao Tome and Principe,STP,society,2032,36.291,24,5.89992141,26.84869904,TRUE,2037
Sao Tome and Principe,STP,society,2033,36.291,24,6.25051758,26.1828513,TRUE,2037
Sao Tome and Principe,STP,society,2034,36.291,24,6.581095335,25.53351659,TRUE,2037
Sao Tome and Principe,STP,society,2035,36.291,24,6.89437775,24.90028538,TRUE,2037
Sao Tome and Principe,STP,society,2036,36.291,24,7.243880473,24.2827583,TRUE,2037
Sao Tome and Principe,STP,society,2037,36.291,24,7.576183956,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2038,36.291,24,7.89333901,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2039,36.291,24,8.197008817,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2040,36.291,24,8.488565218,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2041,36.291,24,8.783422321,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2042,36.291,24,9.068406938,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2043,36.291,24,9.344366605,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2044,36.291,24,9.612031194,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2045,36.291,24,9.872034757,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2046,36.291,24,10.09678752,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2047,36.291,24,10.31703656,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2048,36.291,24,10.53304525,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2049,36.291,24,10.74505196,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2050,36.291,24,10.95327328,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2051,36.291,24,11.10991849,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2052,36.291,24,11.26496227,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2053,36.291,24,11.41846713,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2054,36.291,24,11.57049185,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2055,36.291,24,11.72109175,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2056,36.291,24,11.82719187,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2057,36.291,24,11.933211,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2058,36.291,24,12.03916018,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2059,36.291,24,12.1450502,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2060,36.291,24,12.25089165,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2061,36.291,24,12.3256332,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2062,36.291,24,12.40062304,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2063,36.291,24,12.47586601,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2064,36.291,24,12.55136698,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2065,36.291,24,12.62713088,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2066,36.291,24,12.68231579,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2067,36.291,24,12.73796244,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2068,36.291,24,12.79407805,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2069,36.291,24,12.85067,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2070,36.291,24,12.90774583,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2071,36.291,24,12.95102366,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2072,36.291,24,12.99482191,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2073,36.291,24,13.03915066,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2074,36.291,24,13.08402031,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2075,36.291,24,13.1294415,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2076,36.291,24,13.16577294,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2077,36.291,24,13.20268506,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2078,36.291,24,13.24019228,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2079,36.291,24,13.27830952,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2080,36.291,24,13.31705219,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2081,36.291,24,13.34821669,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2082,36.291,24,13.37997537,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2083,36.291,24,13.4123456,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2084,36.291,24,13.44534549,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2085,36.291,24,13.47899385,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2086,36.291,24,13.50599451,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2087,36.291,24,13.53361904,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2088,36.291,24,13.56188944,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2089,36.291,24,13.59082883,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2090,36.291,24,13.62046139,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2091,36.291,24,13.64401206,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2092,36.291,24,13.66825397,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2093,36.291,24,13.69321811,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2094,36.291,24,13.71893736,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2095,36.291,24,13.74544663,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2096,36.291,24,13.76608993,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2097,36.291,24,13.78741764,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2098,36.291,24,13.80946443,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2099,36.291,24,13.83226737,24.15006677,TRUE,2037
Sao Tome and Principe,STP,society,2100,36.291,24,13.85586613,24.15006677,TRUE,2037
Saudi Arabia,SAU,innovation,2020,40.803852,26.2,12.35360505,40.803852,TRUE,2032
Saudi Arabia,SAU,innovation,2021,40.803852,26.2,12.45384647,40.0857042,TRUE,2032
Saudi Arabia,SAU,innovation,2022,40.803852,26.2,12.63484087,39.38019581,TRUE,2032
Saudi Arabia,SAU,innovation,2023,40.803852,26.2,12.68556397,38.68710436,TRUE,2032
Saudi Arabia,SAU,innovation,2024,40.803852,26.2,12.73872785,38.00621133,TRUE,2032
Saudi Arabia,SAU,innovation,2025,40.803852,26.2,12.78897686,37.33730201,TRUE,2032
Saudi Arabia,SAU,innovation,2026,40.803852,26.2,12.84226083,36.68016549,TRUE,2032
Saudi Arabia,SAU,innovation,2027,40.803852,26.2,12.94741929,36.03459458,TRUE,2032
Saudi Arabia,SAU,innovation,2028,40.803852,26.2,13.04955056,35.40038572,TRUE,2032
Saudi Arabia,SAU,innovation,2029,40.803852,26.2,13.14879133,34.77733893,TRUE,2032
Saudi Arabia,SAU,innovation,2030,40.803852,26.2,13.2452697,34.16525776,TRUE,2032
Saudi Arabia,SAU,innovation,2031,40.803852,26.2,13.33565176,33.56394923,TRUE,2032
Saudi Arabia,SAU,innovation,2032,40.803852,26.2,13.42384938,32.97322372,TRUE,2032
Saudi Arabia,SAU,innovation,2033,40.803852,26.2,13.50994562,32.39289498,TRUE,2032
Saudi Arabia,SAU,innovation,2034,40.803852,26.2,13.59401909,31.82278003,TRUE,2032
Saudi Arabia,SAU,innovation,2035,40.803852,26.2,13.67614432,31.2626991,TRUE,2032
Saudi Arabia,SAU,innovation,2036,40.803852,26.2,13.72193159,30.7124756,TRUE,2032
