Model,Scenario,Region,Variable,Unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,Absolute target achieved,Base gini imputed,Share of final consumption among GDP imputed
SHAPE_Gini,innovation,SGP,Gini,NA,52.941422,52.009652972800005,51.09428308047873,50.195023698262304,49.31159128117289,48.44370727462425,47.59109802659087,46.75349470132287,45.93063319457959,45.12225405035499,44.328102379068746,43.54792777719714,42.78148424831847,42.028530125548066,41.28882799533842,40.56214462262047,39.84825087726235,39.14692166182254,38.457935840574464,37.78107616978035,37.11612922919222,36.46288535475844,35.82113857251469,35.190686533638434,34.5713304506464,33.962875034715026,33.365128434104044,32.77790217366381,32.20101109540733,31.634273300128168,31.077510090045912,30.530545912461104,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,service,SGP,Gini,NA,52.941422,51.808475569200006,50.69977419201913,49.61479902430992,48.553042325189686,47.51400721943063,46.49720746493481,45.50216722518521,44.52842084656625,43.57551264044973,42.642996669944104,41.730436541207304,40.83740519922547,39.96348472796204,39.108266154783664,38.271349259071286,37.452342384927164,36.65086225788973,35.86653380557089,35.09898998213167,34.347871596514054,33.61282714434866,32.893512643459594,32.18959147288956,31.50073421536972,30.826618503160812,30.16692886719317,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,society,SGP,Gini,NA,52.941422,51.6284747344,50.34808856098688,49.099455964674405,47.881789456750475,46.69432107822306,45.53630191548313,44.40700162797914,43.30570798760526,42.23172642951265,41.18437961406073,40.163006999632024,39.16696442604115,38.19562370827532,37.2483722403101,36.3246126087504,35.42376221605339,34.54525291309526,33.6885306408505,32.85305508095741,32.03829931494966,31.243749491938907,30.46890450453882,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,SVK,Gini,NA,29.337185,28.820850544000002,28.313603574425606,27.815284151515712,27.325735150449038,26.844802211801138,26.37233369287344,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE,FALSE
SHAPE_Gini,service,SVK,Gini,NA,29.337185,28.709369241,28.094988739242602,27.493755980222815,26.905389602246043,26.32961426475798,25.766160519492157,25.21476468437503,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,FALSE,FALSE,FALSE
SHAPE_Gini,society,SVK,Gini,NA,29.337185,28.609622812,27.9001041662624,27.20818158293909,26.5334186796822,25.875389896426082,25.233680226994714,24.607884957365243,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,FALSE,FALSE,FALSE
SHAPE_Gini,innovation,SVN,Gini,NA,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE,FALSE
SHAPE_Gini,service,SVN,Gini,NA,25.125984,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,FALSE,FALSE,FALSE
SHAPE_Gini,society,SVN,Gini,NA,25.125984,24.502859596799997,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,FALSE,FALSE,FALSE
SHAPE_Gini,innovation,SLB,Gini,NA,45.557102,44.755297004800006,43.96760377751553,43.193773951031254,42.43356352949311,41.68673281137403,40.95304631389385,40.23227269876932,39.52418469927098,38.82855904856382,38.145176409309094,37.47382130450526,36.814282049545966,36.16635068547396,35.52982291340962,34.90449803013361,34.29017886480326,33.686671716782726,33.09378629456735,32.511335655782965,31.93913614824119,31.377007352032148,30.824772022636377,30.28225603503798,29.749288328821315,29.225700854234063,28.711328519199544,28.20600913726163,27.709583376445828,27.221894709020386,26.742789362141625,26.272116269367935,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,TRUE,FALSE,TRUE
SHAPE_Gini,service,SLB,Gini,NA,45.557102,44.5821800172,43.62812136483192,42.694479567624526,41.78081770487736,40.88670820599298,40.01173265038473,39.155481571666506,38.31755426603284,37.49755860473974,36.695110850598304,35.90983547839551,35.141364999157844,34.38933978817586,33.65340791670891,32.93322498729133,32.2284539725633,31.538765057550446,30.863835485318866,30.203349405933047,29.556997728646074,28.924477977253055,28.305494148539836,27.699756573761086,27.1069817830826,26.52689237292463,25.959216876144048,25.403689634994564,24.860050676805677,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,TRUE,FALSE,TRUE
SHAPE_Gini,society,SLB,Gini,NA,45.557102,44.4272858704,43.325489180814074,42.251017049129885,41.20319182631146,40.181352669018935,39.184855122827265,38.21307071578115,37.265386562029775,36.34120497529143,35.439943091904205,34.56103250322498,33.703918897144995,32.8680617084958,32.0529337781251,31.2580210204276,30.48282209912099,29.72684811106279,28.98962227790843,28.2706796454163,27.569566790209976,26.885841533812766,26.219072663774206,25.56883966171261,24.934732438102134,24.3163510736372,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,TRUE,FALSE,TRUE
SHAPE_Gini,innovation,ZAF,Gini,NA,69.021423,67.8066459552,66.61324898638848,65.44085580422805,64.28909674207364,63.15760863941315,62.04603472735948,60.95402451615796,59.88123368467358,58.82732397182333,57.79196306991924,56.77482451988867,55.775587608338626,54.79393726643187,53.82956397054267,52.88216364466113,51.95143756451509,51.037092263379634,50.13883943954415,49.25639586540817,48.38948329817699,47.537828392129086,46.70116261242761,45.87922215044888,45.07174784060099,44.278485078606415,43.49918374122294,42.73359810737742,41.981486780687575,41.24261261334748,40.51674263135257,39.80364796104077,39.10310375692645,38.414889130804546,37.73878708210239,37.07458442945739,36.42207174349894,35.78104328081336,35.15129691907105,34.5326340932954,33.9248597332534,33.327782201948146,32.74121323519386,32.164967882254444,31.598864447526772,31.0427244332503,30.496372483225098,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,service,ZAF,Gini,NA,69.021423,67.5443645478,66.09891514647708,64.68439836234248,63.300152237388346,61.94552897950824,60.61989465934676,59.32262891363675,58.053124654884925,56.81078778727038,55.5950369286228,54.40530313835028,53.24102965118958,52.101671616654116,50.98669584405773,49.895580552994886,48.827815129160804,47.78289988539676,46.76034582784927,45.7596744271333,44.78041739439264,43.82211646215265,42.88432316986258,41.96659865402752,41.06851344283133,40.189647255154746,39.32958880389443,38.487935603491096,37.66429378157638,36.858277894650655,36.06951074770513,35.29762321770424,34.542254080845375,33.80304984351528,33.079664576864054,32.37175975491917,31.679004096163897,31.001073408505988,30.337650437563962,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,society,ZAF,Gini,NA,69.021423,67.3096917096,65.64041135520192,64.01252915359291,62.42501843058379,60.876877973505316,59.367131399762386,57.894826541048275,56.45903484283027,55.05885077872808,53.69339127941562,52.36179517568611,51.06322265532909,49.79685473347693,48.5618927360867,47.357557796231745,46.183090362885196,45.03774972188564,43.92081352878287,42.83157735326906,41.76935423490798,40.73347424988226,39.72328408848518,38.738146643090744,37.7774406063421,36.84056007930481,35.92691418933805,35.03592671744246,34.16703573484989,33.31969324862561,32.49336485605969,31.687529407629413,30.9016786783202,30.13531704709786,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,ESP,Gini,NA,31.988564,31.4255652736,30.872475324784645,30.329119759068433,29.79532725130883,29.2709294916858,28.75576113263213,28.249659736697804,27.752465725331927,27.264022328566085,26.784175535583323,26.31277404615706,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE,FALSE
SHAPE_Gini,service,ESP,Gini,NA,31.988564,31.3040087304,30.63410294356944,29.97853314057706,29.336992531368708,28.70918089119742,28.094804420125794,27.493575605535106,26.905213087576655,26.329441527502514,25.76599147881396,25.214599261167344,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,TRUE,FALSE,FALSE
SHAPE_Gini,society,ESP,Gini,NA,31.988564,31.1952476128,30.421605472002557,29.667149656296893,28.931404344820727,28.213905517069175,27.51420066024586,26.83184848387176,26.166418641471736,25.51749145916324,24.88465767097599,24.267518160735783,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,LKA,Gini,NA,42.788174,42.0351021376,41.295284339978245,40.568487335594625,39.854481958488165,39.153043076018776,38.46394951788085,37.78698400636615,37.1219330878541,36.468587065507876,35.82673993315493,35.19618931033141,34.576736378469576,33.96818581820852,33.370345747808045,32.78302766264663,32.20604637578405,31.639219959570255,31.08236968828182,30.53531998176806,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,service,LKA,Gini,NA,42.788174,41.8725070764,40.97643542496504,40.09953970687079,39.241409557143754,38.40164339262088,37.57984822401879,36.77563947202479,35.98864078732347,35.21848387447474,34.46480831956098,33.72726142152238,33.0054980271018,32.299180369321824,31.60797790941834,30.931567182156783,30.26963164445863,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,society,LKA,Gini,NA,42.788174,41.727027284799995,40.69219700813696,39.68303052233516,38.69889136538124,37.73915885951979,36.803227719803694,35.89050767235256,35.000423082078214,34.132412589642676,33.28592875741953,32.46043772423553,31.655418868674484,30.870364480731357,30.104779441609217,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,KNA,Gini,NA,48.537525,47.683264560000005,46.84403910374401,46.01958401551811,45.209639336844994,44.413949684516524,43.63226417006904,42.864336320675825,42.109924001431935,41.36878933900674,40.64069864664022,39.92542235045936,39.222734917091266,38.53241478255046,37.85424428237758,37.188009583007734,36.5335006143468,35.8905110035343,35.2588380098721,34.63828246089835,34.02864868958654,33.42974447264982,32.84138096993119,32.2633726648604,31.695537305958858,31.137695849373983,30.589672402425002,30.051294168142324,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,TRUE,TRUE
SHAPE_Gini,service,KNA,Gini,NA,48.537525,47.498821965000005,46.482347174949005,45.4876249454051,44.51418977157343,43.56158611046176,42.629368167697876,41.717099688909144,40.82435375556649,39.950712585197365,39.09576733587414,38.25911791488644,37.44037279150787,36.6391488137696,35.855071029154935,35.08777250913102,34.33689417743562,33.6020846420385,32.883000030698874,32.17930383004192,31.49066672807902,30.816766460098133,30.15728765785203,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,TRUE,TRUE
SHAPE_Gini,society,KNA,Gini,NA,48.537525,47.33379438,46.159916279376,45.01515035564747,43.89877462682741,42.81008501608209,41.748394907683256,40.71303471397271,39.70335145306618,38.71870833703014,37.75848437027179,36.822073957889046,35.90888652373339,35.0183461379448,34.14989115372378,33.302973853111425,32.47706010155426,31.671629011035712,30.88617261156202,30.120195530795286,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,TRUE,TRUE
SHAPE_Gini,innovation,LCA,Gini,NA,41.866489,41.1296387936,40.40575715083265,39.694615824977994,38.99599058645838,38.30966115213671,37.635411115859114,36.973027880219995,36.32230258952813,35.68303006395243,35.05500873482687,34.43804058109392,33.831931066866666,33.23648908008982,32.651526872280236,32.07685999932811,31.512307263339935,30.957690655505154,30.412835299968265,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,TRUE
SHAPE_Gini,service,LCA,Gini,NA,41.866489,40.9705461354,40.093776448102446,39.235769632113055,38.39612416198583,37.57444710491934,36.770353936874066,35.98346836262496,35.21342213966479,34.459854905875964,33.72241401089022,33.00075435105717,32.29453820794454,31.603435090294532,30.927121579362232,30.265281177563878,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,29.648949265944,TRUE,FALSE,TRUE
SHAPE_Gini,society,LCA,Gini,NA,41.866489,40.8282000728,39.81566071099456,38.82823232536189,37.865292163692914,36.92623291803333,36.010462341666106,35.11740287559278,34.24649128427808,33.39717830042798,32.56892827857737,31.761218857268645,30.97354062960838,30.20539682199409,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,29.456302980808637,TRUE,FALSE,TRUE
SHAPE_Gini,innovation,VCT,Gini,NA,48.537525,47.683264560000005,46.84403910374401,46.01958401551811,45.209639336844994,44.413949684516524,43.63226417006904,42.864336320675825,42.109924001431935,41.36878933900674,40.64069864664022,39.92542235045936,39.222734917091266,38.53241478255046,37.85424428237758,37.188009583007734,36.5335006143468,35.8905110035343,35.2588380098721,34.63828246089835,34.02864868958654,33.42974447264982,32.84138096993119,32.2633726648604,31.695537305958858,31.137695849373983,30.589672402425002,30.051294168142324,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,TRUE
SHAPE_Gini,service,VCT,Gini,NA,48.537525,47.498821965000005,46.482347174949005,45.4876249454051,44.51418977157343,43.56158611046176,42.629368167697876,41.717099688909144,40.82435375556649,39.950712585197365,39.09576733587414,38.25911791488644,37.44037279150787,36.6391488137696,35.855071029154935,35.08777250913102,34.33689417743562,33.6020846420385,32.883000030698874,32.17930383004192,31.49066672807902,30.816766460098133,30.15728765785203,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,TRUE
SHAPE_Gini,society,VCT,Gini,NA,48.537525,47.33379438,46.159916279376,45.01515035564747,43.89877462682741,42.81008501608209,41.748394907683256,40.71303471397271,39.70335145306618,38.71870833703014,37.75848437027179,36.822073957889046,35.90888652373339,35.0183461379448,34.14989115372378,33.302973853111425,32.47706010155426,31.671629011035712,30.88617261156202,30.120195530795286,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,TRUE
SHAPE_Gini,innovation,SDN,Gini,NA,40.483444,39.7709353856,39.07096692281345,38.383317904971925,37.70777150984442,37.044114731271165,36.392138312000796,35.751636677709584,35.122407872181896,34.504253493631495,33.89697863214358,33.30039180821786,32.714304912393224,32.13853314593511,31.57289496256665,31.017212011225478,30.47130907982791,29.935014040022942,29.40815779291854,28.890574215763174,28.382100109565744,27.88257514763739,27.39184182503897,26.909745408918287,26.43613388972133,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,TRUE,FALSE,FALSE
SHAPE_Gini,service,SDN,Gini,NA,40.483444,39.6170982984,38.76929239481424,37.93962953756522,37.12772146546132,36.333188226100454,35.5556579980619,34.79476691690338,34.05015890488165,33.32148550431718,32.60840571452479,31.910585832233966,31.227699295424156,30.55942653050208,29.90545480274934,29.265478069970502,28.639196839273136,28.02631802691269,27.426554821136758,26.839626547964436,26.265258539837994,25.703182007085463,25.153133912133836,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,TRUE,FALSE,FALSE
SHAPE_Gini,society,SDN,Gini,NA,40.483444,39.479454588799996,38.50036411499776,37.54555508494581,36.61442531883915,35.70638757093194,34.82086915917283,33.95731160402534,33.11517027624551,32.293914053394616,31.49302498487043,30.711997965245644,29.950340415707547,29.207571973398,28.48322418845773,27.776840228583975,27.087974590915092,26.416192821060395,25.761071239098097,25.122196672368464,24.49916619489372,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,TRUE,FALSE,FALSE
SHAPE_Gini,innovation,SUR,Gini,NA,57.251419,56.2437940256,55.253903250749445,54.28143455353625,53.32608130539402,52.38754227441909,51.46552153038932,50.55972835145447,49.669877132468876,48.79568729493742,47.936883198546525,47.09319405425211,46.26435383889727,45.45010121133268,44.65017943001323,43.864336272045,43.09232395365701,42.33389905207265,41.588822428756174,40.85685915401007,40.137778432899495,39.431353532480465,38.737361710308804,38.05558414420737,37.38580586326933,36.72781568007579,36.08140612410646,35.446373376322185,34.822517204898915,34.2096409020927,33.60755122221587,33.01605832070487,32.434975694260466,31.864120122041484,31.30331160789356,30.752373323594632,30.211131553099367,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,service,SUR,Gini,NA,57.251419,56.0262386334,54.82727712664524,53.65397339613504,52.50577836545774,51.38215470843695,50.282576597676396,49.20652945848613,48.15350972807453,47.123024619893734,46.114591893028006,45.12773962651721,44.16200599850974,43.216939070141635,42.292096574040606,41.38704570735614,40.501362929218715,39.63463376253344,38.786452600015224,37.9564225143749,37.14415507256727,36.34927015401434,35.57139577271843,34.81016790318226,34.06523031005416,33.336234381419,32.622838965656634,31.92471021179158,31.241521413259242,30.572952855015497,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
SHAPE_Gini,society,SUR,Gini,NA,57.251419,55.8315838088,54.446960530341755,53.09667590918928,51.779878346641375,50.49573736364467,49.243443077026285,48.02220568871603,46.831254987635866,45.6698398639425,44.53722783531672,43.43270458500086,42.35557351129284,41.305155288212774,40.2807874370651,39.28182390862588,38.30763467569196,37.357605335734796,36.43113672340857,35.527644532668035,34.64655894825786,33.78732428634107,32.94939864403981,32.132253557667624,31.335373669437462,30.558256402435415,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE,FALSE
