Model,Scenario,Region,Variable,Unit,tgt.achieved,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Base gini imputed,Share of final consumption among GDP imputed
SHAPE_Gini,society,NIC,Gini,NA,TRUE,45.089127,39.76859883504407,35.07589431267251,30.936930087403923,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,NER,Gini,NA,TRUE,36.920998,33.78432146002778,30.914125791358458,28.28777172791998,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,NER,Gini,NA,TRUE,36.920998,33.13595478263851,29.738944200724582,26.69018617315327,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,FALSE,FALSE
SHAPE_Gini,society,NER,Gini,NA,TRUE,36.920998,32.56431108216986,28.721714300797906,25.3325448923236,24,24,24,24,24,24,24,24,24,24,24,24,24,FALSE,FALSE
SHAPE_Gini,innovation,NGA,Gini,NA,TRUE,48.504326,44.38357115335788,40.61290096733189,37.162573495565155,34.00537356157279,31.116398093369668,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,NGA,Gini,NA,TRUE,48.504326,43.53179058427287,39.06902636834884,35.0637729549813,31.469127544844902,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,NGA,Gini,NA,TRUE,48.504326,42.78080350631312,37.73265808591533,33.28019507671214,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,MKD,Gini,NA,TRUE,44.398739,40.626780207725496,37.17527360510929,34.01699471502635,31.12703195500069,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,MKD,Gini,NA,TRUE,44.398739,39.8470975218538,35.76207830848815,32.09584447753121,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,MKD,Gini,NA,TRUE,44.398739,39.159676790212096,34.53882522010087,30.463235280911384,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,NOR,Gini,NA,FALSE,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,NOR,Gini,NA,FALSE,25.795984,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,FALSE,FALSE
SHAPE_Gini,society,NOR,Gini,NA,FALSE,25.795984,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,FALSE,FALSE
SHAPE_Gini,innovation,OMN,Gini,NA,TRUE,40.803852,37.337302008342185,34.165257761991526,31.26269910135775,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,OMN,Gini,NA,TRUE,40.803852,36.62074884404463,32.86648637728114,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,OMN,Gini,NA,TRUE,40.803852,35.98898734749312,31.742277917732377,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,PAK,Gini,NA,TRUE,35.061001,32.08234318298643,29.356741529168435,28.679197219477352,28.679197219477352,28.679197219477352,28.679197219477352,28.679197219477352,28.679197219477352,28.679197219477352,28.679197219477352,28.679197219477352,28.679197219477352,28.679197219477352,28.679197219477352,28.679197219477352,28.679197219477352,FALSE,FALSE
SHAPE_Gini,service,PAK,Gini,NA,TRUE,35.061001,31.466639763368356,28.24076294905541,28.24076294905541,28.24076294905541,28.24076294905541,28.24076294905541,28.24076294905541,28.24076294905541,28.24076294905541,28.24076294905541,28.24076294905541,28.24076294905541,28.24076294905541,28.24076294905541,28.24076294905541,28.24076294905541,FALSE,FALSE
SHAPE_Gini,society,PAK,Gini,NA,TRUE,35.061001,30.923794189319274,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,27.421840838289594,FALSE,FALSE
SHAPE_Gini,innovation,PLW,Gini,NA,TRUE,42.472218,38.86392957287824,35.56218848390824,32.54095156264341,29.77638817367663,29.10687028428176,29.10687028428176,29.10687028428176,29.10687028428176,29.10687028428176,29.10687028428176,29.10687028428176,29.10687028428176,29.10687028428176,29.10687028428176,29.10687028428176,29.10687028428176,TRUE,FALSE
SHAPE_Gini,service,PLW,Gini,NA,TRUE,42.472218,38.11807836739314,34.21031363190698,30.703162617834746,29.060548595606875,29.060548595606875,29.060548595606875,29.060548595606875,29.060548595606875,29.060548595606875,29.060548595606875,29.060548595606875,29.060548595606875,29.060548595606875,29.060548595606875,29.060548595606875,29.060548595606875,TRUE,FALSE
SHAPE_Gini,society,PLW,Gini,NA,TRUE,42.472218,37.46048574585482,33.04013914025851,29.14139453005995,29.059296089428667,29.059296089428667,29.059296089428667,29.059296089428667,29.059296089428667,29.059296089428667,29.059296089428667,29.059296089428667,29.059296089428667,29.059296089428667,29.059296089428667,29.059296089428667,29.059296089428667,TRUE,FALSE
SHAPE_Gini,innovation,PAN,Gini,NA,TRUE,53.266869,48.741505456195654,44.60060068738696,40.811492444841754,37.344293348192515,34.171655142499496,31.2685529831944,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,PAN,Gini,NA,TRUE,53.266869,47.80609025240133,42.90513612168084,38.50661486644989,34.559018395092124,31.016119089525834,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,PAN,Gini,NA,TRUE,53.266869,46.981365251534925,41.43755250375487,36.54791103469143,32.23524847126723,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,PNG,Gini,NA,TRUE,49.471561,45.268633311411946,41.422771395531164,37.90364021557242,34.68348189147367,31.736896753836376,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,PNG,Gini,NA,TRUE,49.471561,44.3998672062587,39.848110067386116,35.762987050526334,32.09666005773536,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,PNG,Gini,NA,TRUE,49.471561,43.633904536506364,38.48509298303627,33.943842469421476,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,PRY,Gini,NA,TRUE,52.241421,47.803175867365404,43.74198823968181,40.025824653769256,36.625373095430575,33.51381179483501,30.666597664222852,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,PRY,Gini,NA,TRUE,52.241421,46.88576847345194,42.079163301207664,37.76531859837806,33.89371786287555,30.419023411007238,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,PRY,Gini,NA,TRUE,52.241421,46.07692036977444,40.63983234228133,35.84432205005068,31.614683161255034,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,PER,Gini,NA,TRUE,47.393002,43.36666128374265,39.6823841397273,36.31111006470777,33.226247432329366,30.403463746138126,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,PER,Gini,NA,TRUE,47.393002,42.53439658606998,38.17388256901476,34.260396934140985,30.748111512179133,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,PER,Gini,NA,TRUE,47.393002,41.8006160138439,36.86813296057555,32.517684130504335,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,PHL,Gini,NA,TRUE,42.472218,38.86392957287824,35.56218848390824,32.54095156264341,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,PHL,Gini,NA,TRUE,42.472218,38.11807836739314,34.21031363190698,30.703162617834746,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,PHL,Gini,NA,TRUE,42.472218,37.46048574585482,33.04013914025851,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,POL,Gini,NA,TRUE,36.89323,33.75891253044517,30.89087551396958,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,POL,Gini,NA,TRUE,36.89323,33.11103348467132,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,POL,Gini,NA,TRUE,36.89323,32.53981971305439,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,FALSE,FALSE
SHAPE_Gini,innovation,PRT,Gini,NA,TRUE,36.208961,33.132776588477086,30.317933852394585,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,FALSE,FALSE
SHAPE_Gini,service,PRT,Gini,NA,TRUE,36.208961,32.496913935596254,29.165416133800413,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,FALSE,FALSE
SHAPE_Gini,society,PRT,Gini,NA,TRUE,36.208961,31.936294624705337,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,FALSE,FALSE
SHAPE_Gini,innovation,PRI,Gini,NA,TRUE,56.148739,51.378542041339166,47.013604032917925,43.01949561717043,39.364712432170506,36.020426614416024,32.96025941305192,30.160073121979345,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,PRI,Gini,NA,TRUE,56.148739,50.39251855018035,45.22641062037511,40.589918433347655,36.42874718170926,32.69416821834795,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,PRI,Gini,NA,TRUE,56.148739,49.523173877032335,43.67942708125249,38.52524385621594,33.979255529611336,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,QAT,Gini,NA,TRUE,45.389492,41.533362360230875,38.00483576564909,34.77608022790311,31.82162826528132,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,QAT,Gini,NA,TRUE,45.389492,40.736281140583806,36.56010517070082,32.812059733186274,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,QAT,Gini,NA,TRUE,45.389492,40.03352069057451,35.30955532356823,31.143019041082336,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,RUS,Gini,NA,TRUE,41.388737,37.87249726111266,34.65498473154632,31.710820611157796,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,RUS,Gini,NA,TRUE,41.388737,37.1456729783555,33.33759667551416,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,RUS,Gini,NA,TRUE,41.388737,36.50485577248247,32.19727374067362,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,RWA,Gini,NA,TRUE,56.981422,52.140483258266734,47.71081343680039,43.657472592378944,39.948489154959546,36.55460774526158,33.44905841686995,30.607345502707776,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,RWA,Gini,NA,TRUE,56.981422,51.13983708789355,45.89711603505248,41.19186490004988,36.96898368621041,33.17902110301485,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,RWA,Gini,NA,TRUE,56.981422,50.257600076585085,44.32719080717159,39.096571301876395,34.48316619503453,30.41414403460243,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,WSM,Gini,NA,TRUE,48.206718,44.111246869461866,40.36371238503749,36.93455508803449,33.79672678613028,30.92547720512206,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,service,WSM,Gini,NA,TRUE,48.206718,43.26469257053686,38.82931053765301,34.84863215822874,31.27604241445125,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,society,WSM,Gini,NA,TRUE,48.206718,42.51831332409913,37.50114181028184,33.07599777900327,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,innovation,STP,Gini,NA,TRUE,36.291,33.20784584712115,30.3866254940939,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,service,STP,Gini,NA,TRUE,36.291,32.57054251395734,29.231496504739546,29.231496504739546,29.231496504739546,29.231496504739546,29.231496504739546,29.231496504739546,29.231496504739546,29.231496504739546,29.231496504739546,29.231496504739546,29.231496504739546,29.231496504739546,29.231496504739546,29.231496504739546,29.231496504739546,FALSE,TRUE
SHAPE_Gini,society,STP,Gini,NA,TRUE,36.291,32.008653002365385,28.231624012174773,28.231624012174773,28.231624012174773,28.231624012174773,28.231624012174773,28.231624012174773,28.231624012174773,28.231624012174773,28.231624012174773,28.231624012174773,28.231624012174773,28.231624012174773,28.231624012174773,28.231624012174773,28.231624012174773,FALSE,TRUE
SHAPE_Gini,innovation,SAU,Gini,NA,TRUE,40.803852,37.337302008342185,34.165257761991526,31.26269910135775,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,SAU,Gini,NA,TRUE,40.803852,36.62074884404463,32.86648637728114,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,SAU,Gini,NA,TRUE,40.803852,35.98898734749312,31.742277917732377,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,SEN,Gini,NA,TRUE,45.234894,41.39189845589445,37.87539013097008,34.65763183348016,31.71324282473583,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,SEN,Gini,NA,TRUE,45.234894,40.59753211929553,36.43558033267929,32.70030085272489,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,SEN,Gini,NA,TRUE,45.234894,39.89716529290403,35.18928989662948,31.03694496433979,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,SRB,Gini,NA,FALSE,29.838779,27.303782571390038,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,SRB,Gini,NA,TRUE,29.838779,26.77978617244159,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,FALSE,FALSE
SHAPE_Gini,society,SRB,Gini,NA,TRUE,29.838779,26.31779568006578,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,FALSE,FALSE
SHAPE_Gini,innovation,SYC,Gini,NA,TRUE,48.5096415,44.38843506740269,40.61735166055649,37.16664607373923,34.009100148004826,31.11980808228623,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE
SHAPE_Gini,service,SYC,Gini,NA,TRUE,48.5096415,43.53656115324956,39.073307871191716,35.067615529458934,31.472576188734205,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE
SHAPE_Gini,society,SYC,Gini,NA,TRUE,48.5096415,42.785491775995254,37.736793138612605,33.283842192165935,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE
SHAPE_Gini,innovation,SLE,Gini,NA,TRUE,39.460999,36.108533018252515,33.04088061050437,30.233845029532485,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,SLE,Gini,NA,TRUE,39.460999,35.415561587521104,31.784851735748006,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,SLE,Gini,NA,TRUE,39.460999,34.80459133442693,30.697640927855524,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,SGP,Gini,NA,TRUE,52.941422,48.44370727462425,44.328102379068746,40.56214462262047,37.11612922919222,33.962875034715026,31.077510090045912,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,SGP,Gini,NA,TRUE,52.941422,47.51400721943063,42.642996669944104,38.271349259071286,34.347871596514054,30.826618503160812,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,SGP,Gini,NA,TRUE,52.941422,46.69432107822306,41.18437961406073,36.3246126087504,32.03829931494966,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,SVK,Gini,NA,FALSE,29.337185,26.844802211801138,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,SVK,Gini,NA,FALSE,29.337185,26.32961426475798,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,FALSE,FALSE
SHAPE_Gini,society,SVK,Gini,NA,FALSE,29.337185,25.875389896426082,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,FALSE,FALSE
SHAPE_Gini,innovation,SVN,Gini,NA,FALSE,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,SVN,Gini,NA,FALSE,25.125984,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,FALSE,FALSE
SHAPE_Gini,society,SVN,Gini,NA,FALSE,25.125984,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,FALSE,FALSE
SHAPE_Gini,innovation,SLB,Gini,NA,TRUE,45.557102,41.68673281137403,38.145176409309094,34.90449803013361,31.93913614824119,29.956467328844692,29.956467328844692,29.956467328844692,29.956467328844692,29.956467328844692,29.956467328844692,29.956467328844692,29.956467328844692,29.956467328844692,29.956467328844692,29.956467328844692,29.956467328844692,FALSE,FALSE
SHAPE_Gini,service,SLB,Gini,NA,TRUE,45.557102,40.88670820599298,36.695110850598304,32.93322498729133,29.556997728646074,27.87162210664692,27.87162210664692,27.87162210664692,27.87162210664692,27.87162210664692,27.87162210664692,27.87162210664692,27.87162210664692,27.87162210664692,27.87162210664692,27.87162210664692,27.87162210664692,FALSE,FALSE
SHAPE_Gini,society,SLB,Gini,NA,TRUE,45.557102,40.181352669018935,35.439943091904205,31.2580210204276,27.569566790209976,27.569566790209976,27.569566790209976,27.569566790209976,27.569566790209976,27.569566790209976,27.569566790209976,27.569566790209976,27.569566790209976,27.569566790209976,27.569566790209976,27.569566790209976,27.569566790209976,FALSE,FALSE
SHAPE_Gini,innovation,ZAF,Gini,NA,TRUE,69.021423,63.15760863941315,57.79196306991924,52.88216364466113,48.38948329817699,44.278485078606415,40.51674263135257,37.07458442945739,33.9248597332534,31.0427244332503,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,ZAF,Gini,NA,TRUE,69.021423,61.94552897950824,55.5950369286228,49.895580552994886,44.78041739439264,40.189647255154746,36.06951074770513,32.37175975491917,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,ZAF,Gini,NA,TRUE,69.021423,60.876877973505316,53.69339127941562,47.357557796231745,41.76935423490798,36.84056007930481,32.49336485605969,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,ESP,Gini,NA,TRUE,31.988564,29.2709294916858,26.784175535583323,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,ESP,Gini,NA,TRUE,31.988564,28.70918089119742,25.76599147881396,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,FALSE,FALSE
SHAPE_Gini,society,ESP,Gini,NA,TRUE,31.988564,28.213905517069175,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,FALSE,FALSE
SHAPE_Gini,innovation,LKA,Gini,NA,TRUE,42.788174,39.153043076018776,35.82673993315493,32.78302766264663,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,LKA,Gini,NA,TRUE,42.788174,38.40164339262088,34.46480831956098,30.931567182156783,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,LKA,Gini,NA,TRUE,42.788174,37.73915885951979,33.28592875741953,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,KNA,Gini,NA,TRUE,48.537525,44.413949684516524,40.64069864664022,37.188009583007734,34.02864868958654,31.137695849373983,30,30,30,30,30,30,30,30,30,30,30,TRUE,TRUE
SHAPE_Gini,service,KNA,Gini,NA,TRUE,48.537525,43.56158611046176,39.09576733587414,35.08777250913102,31.49066672807902,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,TRUE
SHAPE_Gini,society,KNA,Gini,NA,TRUE,48.537525,42.81008501608209,37.75848437027179,33.302973853111425,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,TRUE
SHAPE_Gini,innovation,LCA,Gini,NA,TRUE,41.866489,38.30966115213671,35.05500873482687,32.07685999932811,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,service,LCA,Gini,NA,TRUE,41.866489,37.57444710491934,33.72241401089022,30.265281177563878,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,society,LCA,Gini,NA,TRUE,41.866489,36.92623291803333,32.56892827857737,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,innovation,VCT,Gini,NA,TRUE,48.537525,44.413949684516524,40.64069864664022,37.188009583007734,34.02864868958654,31.137695849373983,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,service,VCT,Gini,NA,TRUE,48.537525,43.56158611046176,39.09576733587414,35.08777250913102,31.49066672807902,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,society,VCT,Gini,NA,TRUE,48.537525,42.81008501608209,37.75848437027179,33.302973853111425,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,innovation,SDN,Gini,NA,TRUE,40.483444,37.044114731271165,33.89697863214358,31.017212011225478,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,SDN,Gini,NA,TRUE,40.483444,36.333188226100454,32.60840571452479,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,SDN,Gini,NA,TRUE,40.483444,35.70638757093194,31.49302498487043,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,SUR,Gini,NA,TRUE,57.251419,52.38754227441909,47.936883198546525,43.864336272045,40.137778432899495,36.72781568007579,33.60755122221587,30.752373323594632,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,SUR,Gini,NA,TRUE,57.251419,51.38215470843695,46.114591893028006,41.38704570735614,37.14415507256727,33.336234381419,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,SUR,Gini,NA,TRUE,57.251419,50.49573736364467,44.53722783531672,39.28182390862588,34.64655894825786,30.558256402435415,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,SWE,Gini,NA,FALSE,27.495983,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,SWE,Gini,NA,FALSE,27.495983,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,FALSE,FALSE
SHAPE_Gini,society,SWE,Gini,NA,FALSE,27.495983,24.251450188915644,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,FALSE,FALSE
SHAPE_Gini,innovation,CHE,Gini,NA,FALSE,31.660017,28.970294675077433,26.5090815826416,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,CHE,Gini,NA,FALSE,31.660017,28.414315662040515,25.501355054297065,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,FALSE,FALSE
SHAPE_Gini,society,CHE,Gini,NA,FALSE,31.660017,27.924127144525894,24.629073218237625,24,24,24,24,24,24,24,24,24,24,24,24,24,24,FALSE,FALSE
SHAPE_Gini,innovation,TJK,Gini,NA,TRUE,30.890074,28.26576329112356,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,TJK,Gini,NA,TRUE,30.890074,27.72330518520538,24.88118514678973,24.88118514678973,24.88118514678973,24.88118514678973,24.88118514678973,24.88118514678973,24.88118514678973,24.88118514678973,24.88118514678973,24.88118514678973,24.88118514678973,24.88118514678973,24.88118514678973,24.88118514678973,24.88118514678973,FALSE,FALSE
SHAPE_Gini,society,TJK,Gini,NA,TRUE,30.890074,27.24503760941801,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,FALSE,FALSE
SHAPE_Gini,innovation,TZA,Gini,NA,TRUE,42.783081,39.14838275916613,35.82247554022993,32.779125557361986,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,TZA,Gini,NA,TRUE,42.783081,38.397072513531754,34.460706034925714,30.927885452909386,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,TZA,Gini,NA,TRUE,42.783081,37.7346668347825,33.281966792714954,29.35468645957016,29.35468645957016,29.35468645957016,29.35468645957016,29.35468645957016,29.35468645957016,29.35468645957016,29.35468645957016,29.35468645957016,29.35468645957016,29.35468645957016,29.35468645957016,29.35468645957016,29.35468645957016,FALSE,FALSE
