Model,Scenario,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Base gini imputed,Share of final consumption among GDP imputed
SHAPE_Gini,service,PHL,Gini,NA,42.472218,36.472338743547994,31.320038275941048,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,PHL,Gini,NA,42.472218,35.72650835554361,30.0521955146945,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,POL,Gini,NA,36.89323,33.0096525642379,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,POL,Gini,NA,36.89323,31.68147191897601,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,POL,Gini,NA,36.89323,31.033610956178276,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,29.89771256276184,FALSE,FALSE
SHAPE_Gini,innovation,PRT,Gini,NA,36.208961,32.3974133552969,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,28.98213442400783,FALSE,FALSE
SHAPE_Gini,service,PRT,Gini,NA,36.208961,31.093866845944294,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,28.980323416469925,FALSE,FALSE
SHAPE_Gini,society,PRT,Gini,NA,36.208961,30.458021940649598,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,28.499778369303243,FALSE,FALSE
SHAPE_Gini,innovation,PRI,Gini,NA,56.148739,50.23822436555635,44.94988190926211,40.218218481500934,35.98463508960743,32.19670118227179,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,PRI,Gini,NA,56.148739,48.216832679448586,41.4054348333262,35.55625574028121,30.533366630670415,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,PRI,Gini,NA,56.148739,47.23083670922807,39.7293327683417,33.41926572114346,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,QAT,Gini,NA,45.389492,40.611552878055285,36.336565017451186,32.511585095799546,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,QAT,Gini,NA,45.389492,38.977501189637934,33.47130650830432,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,QAT,Gini,NA,45.389492,38.180442217354404,32.11637988618023,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,RUS,Gini,NA,41.388737,37.031938608861786,33.13375996785088,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,RUS,Gini,NA,41.388737,35.54191674264854,30.521053245508803,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,RUS,Gini,NA,41.388737,34.81511274631094,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,RWA,Gini,NA,56.981422,50.983254728204116,45.616486416940376,40.81465265644887,36.51828543392451,32.67417665559555,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,RWA,Gini,NA,56.981422,48.93188590417054,42.01947536758145,36.0835532402052,30.98617493552169,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,RWA,Gini,NA,56.981422,47.93126766286979,40.31851679253753,33.91487176562612,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,WSM,Gini,NA,48.206718,43.13222269891233,38.591895738443924,34.529507720558144,30.89474825245159,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,service,WSM,Gini,NA,48.206718,41.39674901392465,35.54879693162002,30.526961497881857,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,society,WSM,Gini,NA,48.206718,40.55021834320813,34.109772992259145,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,innovation,STP,Gini,NA,36.291,32.470816494212016,29.052765804215678,29.052765804215678,29.052765804215678,29.052765804215678,29.052765804215678,29.052765804215678,29.052765804215678,29.052765804215678,29.052765804215678,29.052765804215678,29.052765804215678,29.052765804215678,29.052765804215678,29.052765804215678,29.052765804215678,FALSE,TRUE
SHAPE_Gini,service,STP,Gini,NA,36.291,31.164316526678693,27.863854021592104,27.863854021592104,27.863854021592104,27.863854021592104,27.863854021592104,27.863854021592104,27.863854021592104,27.863854021592104,27.863854021592104,27.863854021592104,27.863854021592104,27.863854021592104,27.863854021592104,27.863854021592104,27.863854021592104,FALSE,TRUE
SHAPE_Gini,society,STP,Gini,NA,36.291,30.5270309813119,27.86364926669546,27.86364926669546,27.86364926669546,27.86364926669546,27.86364926669546,27.86364926669546,27.86364926669546,27.86364926669546,27.86364926669546,27.86364926669546,27.86364926669546,27.86364926669546,27.86364926669546,27.86364926669546,27.86364926669546,FALSE,TRUE
SHAPE_Gini,innovation,SAU,Gini,NA,40.803852,36.50862171196677,32.66553018836289,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,SAU,Gini,NA,40.803852,35.039656092026995,30.089744935049865,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,SAU,Gini,NA,40.803852,34.32312292747143,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,SEN,Gini,NA,45.234894,40.47322868504952,36.21280156403849,32.40084964115643,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,SEN,Gini,NA,45.234894,38.84474262673277,33.357302213134616,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,SEN,Gini,NA,45.234894,38.05039846172219,32.00699051258592,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,SRB,Gini,NA,29.838779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,service,SRB,Gini,NA,29.838779,25.623574812642616,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,24.847869624454738,FALSE,FALSE
SHAPE_Gini,society,SRB,Gini,NA,29.838779,25.09959303897713,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,24.791997883247166,FALSE,FALSE
SHAPE_Gini,innovation,SYC,Gini,NA,48.5096415,43.40325886160513,38.83440119439977,34.74648576357672,31.08888603366813,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE
SHAPE_Gini,service,SYC,Gini,NA,48.5096415,41.656879730558785,35.77218002912347,30.718788164474336,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE
SHAPE_Gini,society,SYC,Gini,NA,48.5096415,40.805029593090126,34.324113487685956,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,FALSE
SHAPE_Gini,innovation,SLE,Gini,NA,39.460999,35.30712455449792,31.590509006293274,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,SLE,Gini,NA,39.460999,33.88650252941367,29.099492733976632,29.099492733976632,29.099492733976632,29.099492733976632,29.099492733976632,29.099492733976632,29.099492733976632,29.099492733976632,29.099492733976632,29.099492733976632,29.099492733976632,29.099492733976632,29.099492733976632,29.099492733976632,29.099492733976632,FALSE,FALSE
SHAPE_Gini,society,SLE,Gini,NA,39.460999,33.193550440233615,27.921538195937032,27.921538195937032,27.921538195937032,27.921538195937032,27.921538195937032,27.921538195937032,27.921538195937032,27.921538195937032,27.921538195937032,27.921538195937032,27.921538195937032,27.921538195937032,27.921538195937032,27.921538195937032,27.921538195937032,FALSE,FALSE
SHAPE_Gini,innovation,SGP,Gini,NA,52.941422,47.36852659625359,42.382263776367466,37.92088147727308,33.92912798620313,30.357567679276816,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,SGP,Gini,NA,52.941422,45.46260044034254,39.04028189492594,33.52521843609257,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,SGP,Gini,NA,52.941422,44.53292633404171,37.45992179570064,31.510297131930077,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,SVK,Gini,NA,29.337185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,service,SVK,Gini,NA,29.337185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,society,SVK,Gini,NA,29.337185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,innovation,SVN,Gini,NA,25.125984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,service,SVN,Gini,NA,25.125984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,society,SVN,Gini,NA,25.125984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,innovation,SLB,Gini,NA,45.557102,40.761519358796924,36.47074522952704,32.631640785735605,29.339064158588318,29.339064158588318,29.339064158588318,29.339064158588318,29.339064158588318,29.339064158588318,29.339064158588318,29.339064158588318,29.339064158588318,29.339064158588318,29.339064158588318,29.339064158588318,29.339064158588318,FALSE,FALSE
SHAPE_Gini,service,SLB,Gini,NA,45.557102,39.12143359968552,33.594906166213185,28.849089015125994,27.259954071185494,27.259954071185494,27.259954071185494,27.259954071185494,27.259954071185494,27.259954071185494,27.259954071185494,27.259954071185494,27.259954071185494,27.259954071185494,27.259954071185494,27.259954071185494,27.259954071185494,FALSE,FALSE
SHAPE_Gini,society,SLB,Gini,NA,45.557102,38.32143132382096,32.234976199898014,27.115210854926524,27.115210854926524,27.115210854926524,27.115210854926524,27.115210854926524,27.115210854926524,27.115210854926524,27.115210854926524,27.115210854926524,27.115210854926524,27.115210854926524,27.115210854926524,27.115210854926524,27.115210854926524,FALSE,FALSE
SHAPE_Gini,innovation,ZAF,Gini,NA,69.021423,61.75586124390026,55.25511112652464,49.438664510668595,44.23448797345988,39.578130712894215,35.41192636086977,31.684278817622868,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,ZAF,Gini,NA,69.021423,59.271044432332566,50.89806259282051,43.70789819066333,37.53345936815406,32.23125866166231,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,ZAF,Gini,NA,69.021423,58.05899860282808,48.8376966490997,41.08098092262487,34.55623645993918,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,ESP,Gini,NA,31.988564,28.62127777017323,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,ESP,Gini,NA,31.988564,27.46966834008209,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,24.99518140855557,FALSE,FALSE
SHAPE_Gini,society,ESP,Gini,NA,31.988564,26.907935418579775,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,24.602318863821182,FALSE,FALSE
SHAPE_Gini,innovation,LKA,Gini,NA,42.788174,38.28406343381041,34.25407948009232,30.64831305216806,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,LKA,Gini,NA,42.788174,36.74366091137207,31.55303185337826,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,LKA,Gini,NA,42.788174,35.992282200318655,30.27575745549168,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,KNA,Gini,NA,48.537525,43.428207196225735,38.85672333474591,34.766458156812995,31.10675602666158,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,TRUE
SHAPE_Gini,service,KNA,Gini,NA,48.537525,41.68082424076439,35.79274199476575,30.736445424006632,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,TRUE
SHAPE_Gini,society,KNA,Gini,NA,48.537525,40.82848445706101,34.343843099961774,30,30,30,30,30,30,30,30,30,30,30,30,30,30,TRUE,TRUE
SHAPE_Gini,innovation,LCA,Gini,NA,41.866489,37.459399894628035,33.51622440720212,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,service,LCA,Gini,NA,41.866489,35.952178640894765,30.873359096981112,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,society,LCA,Gini,NA,41.866489,35.21698511426398,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,innovation,VCT,Gini,NA,48.537525,43.428207196225735,38.85672333474591,34.766458156812995,31.10675602666158,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,service,VCT,Gini,NA,48.537525,41.68082424076439,35.79274199476575,30.736445424006632,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,society,VCT,Gini,NA,48.537525,40.82848445706101,34.343843099961774,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,innovation,SDN,Gini,NA,40.483444,36.221941560654386,32.40902751315975,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,SDN,Gini,NA,40.483444,34.764510840320504,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,SDN,Gini,NA,40.483444,34.0536041778459,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,SUR,Gini,NA,57.251419,51.224830409254174,45.832632558100464,41.008046106217165,36.69132126150184,32.82899781247158,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,SUR,Gini,NA,57.251419,49.163741514907464,42.2185776695707,36.25452916151856,31.132997776728878,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,SUR,Gini,NA,57.251419,48.15838201033504,40.50955938495361,34.07557175012464,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,SWE,Gini,NA,27.495983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,service,SWE,Gini,NA,27.495983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,society,SWE,Gini,NA,27.495983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,innovation,CHE,Gini,NA,31.660017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,service,CHE,Gini,NA,31.660017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,society,CHE,Gini,NA,31.660017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,innovation,TJK,Gini,NA,30.890074,27.638420664810276,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,TJK,Gini,NA,30.890074,26.5263576001909,24.855770264207898,24.855770264207898,24.855770264207898,24.855770264207898,24.855770264207898,24.855770264207898,24.855770264207898,24.855770264207898,24.855770264207898,24.855770264207898,24.855770264207898,24.855770264207898,24.855770264207898,24.855770264207898,24.855770264207898,FALSE,FALSE
SHAPE_Gini,society,TJK,Gini,NA,30.890074,25.98391463484107,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,24.85561652571041,FALSE,FALSE
SHAPE_Gini,innovation,TZA,Gini,NA,42.783081,38.27950655005397,34.25000227813479,30.644665038154315,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,TZA,Gini,NA,42.783081,36.73928737897918,31.54927615229999,28.86284413062765,28.86284413062765,28.86284413062765,28.86284413062765,28.86284413062765,28.86284413062765,28.86284413062765,28.86284413062765,28.86284413062765,28.86284413062765,28.86284413062765,28.86284413062765,28.86284413062765,28.86284413062765,FALSE,FALSE
SHAPE_Gini,society,TZA,Gini,NA,42.783081,35.987998103192986,30.272153786105818,28.862469834971996,28.862469834971996,28.862469834971996,28.862469834971996,28.862469834971996,28.862469834971996,28.862469834971996,28.862469834971996,28.862469834971996,28.862469834971996,28.862469834971996,28.862469834971996,28.862469834971996,28.862469834971996,FALSE,FALSE
SHAPE_Gini,innovation,THA,Gini,NA,38.973114,34.870596922157155,31.199932592185377,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,THA,Gini,NA,38.973114,33.467539079285025,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,THA,Gini,NA,38.973114,32.78315446022983,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,TLS,Gini,NA,37.030998,33.132918372476155,29.64517132044802,26.524563056563462,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,FALSE,FALSE
SHAPE_Gini,service,TLS,Gini,NA,37.030998,31.79977798822864,27.307551368197824,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,FALSE,FALSE
SHAPE_Gini,society,TLS,Gini,NA,37.030998,31.149497760185696,26.20213505214776,24,24,24,24,24,24,24,24,24,24,24,24,24,24,FALSE,FALSE
SHAPE_Gini,innovation,TGO,Gini,NA,51.636955,46.20137472444638,41.337972512684246,36.98651786123696,33.093120449481155,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,TGO,Gini,NA,51.636955,44.34241024203974,38.07833645638769,32.69916315715287,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,TGO,Gini,NA,51.636955,43.43564313646933,36.53691614229994,30.733889147104932,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,TON,Gini,NA,37.570999,33.61607599771908,30.077469206619313,28.483347395103742,28.483347395103742,28.483347395103742,28.483347395103742,28.483347395103742,28.483347395103742,28.483347395103742,28.483347395103742,28.483347395103742,28.483347395103742,28.483347395103742,28.483347395103742,28.483347395103742,28.483347395103742,FALSE,FALSE
SHAPE_Gini,service,TON,Gini,NA,37.570999,32.263495220840674,27.705761134145217,27.705761134145217,27.705761134145217,27.705761134145217,27.705761134145217,27.705761134145217,27.705761134145217,27.705761134145217,27.705761134145217,27.705761134145217,27.705761134145217,27.705761134145217,27.705761134145217,27.705761134145217,27.705761134145217,FALSE,FALSE
SHAPE_Gini,society,TON,Gini,NA,37.570999,31.603732343331366,26.58422518999106,26.58422518999106,26.58422518999106,26.58422518999106,26.58422518999106,26.58422518999106,26.58422518999106,26.58422518999106,26.58422518999106,26.58422518999106,26.58422518999106,26.58422518999106,26.58422518999106,26.58422518999106,26.58422518999106,FALSE,FALSE
SHAPE_Gini,innovation,TTO,Gini,NA,39.740997,35.55764847714393,31.814661449589096,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,service,TTO,Gini,NA,39.740997,34.12694633914162,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,society,TTO,Gini,NA,39.740997,33.4290773648349,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,TRUE
SHAPE_Gini,innovation,TUN,Gini,NA,41.278343,36.93316526792155,33.04538403364707,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,TUN,Gini,NA,41.278343,35.44711765861541,30.439646046444366,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,TUN,Gini,NA,41.278343,34.722252228327115,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,TUR,Gini,NA,40.388737,36.13720392273542,32.33320980929323,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,TUR,Gini,NA,40.388737,34.68318271694854,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,TUR,Gini,NA,40.388737,33.973939150066364,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,TKM,Gini,NA,41.118736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,service,TKM,Gini,NA,41.118736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,society,TKM,Gini,NA,41.118736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,innovation,TUV,Gini,NA,42.472218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
SHAPE_Gini,service,TUV,Gini,NA,42.472218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
SHAPE_Gini,society,TUV,Gini,NA,42.472218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
SHAPE_Gini,innovation,UGA,Gini,NA,48.514957,43.408014823829234,38.83865651876758,34.75029314988932,31.092292634265497,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,UGA,Gini,NA,48.514957,41.66144433127239,35.77609980706998,30.722154211170192,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,UGA,Gini,NA,48.514957,40.809500851340964,34.327874592068554,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,UKR,Gini,NA,24.805983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,service,UKR,Gini,NA,24.805983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,society,UKR,Gini,NA,24.805983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SHAPE_Gini,innovation,ARE,Gini,NA,40.803852,36.50862171196677,32.66553018836289,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,ARE,Gini,NA,40.803852,35.039656092026995,30.089744935049865,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,ARE,Gini,NA,40.803852,34.32312292747143,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,GBR,Gini,NA,33.576939,30.042451977249204,26.880023840330548,26.880023840330548,26.880023840330548,26.880023840330548,26.880023840330548,26.880023840330548,26.880023840330548,26.880023840330548,26.880023840330548,26.880023840330548,26.880023840330548,26.880023840330548,26.880023840330548,26.880023840330548,26.880023840330548,FALSE,FALSE
SHAPE_Gini,service,GBR,Gini,NA,33.576939,28.833659998153333,26.82088978199609,26.82088978199609,26.82088978199609,26.82088978199609,26.82088978199609,26.82088978199609,26.82088978199609,26.82088978199609,26.82088978199609,26.82088978199609,26.82088978199609,26.82088978199609,26.82088978199609,26.82088978199609,26.82088978199609,FALSE,FALSE
SHAPE_Gini,society,GBR,Gini,NA,33.576939,28.244034529514757,26.10559284967447,26.10559284967447,26.10559284967447,26.10559284967447,26.10559284967447,26.10559284967447,26.10559284967447,26.10559284967447,26.10559284967447,26.10559284967447,26.10559284967447,26.10559284967447,26.10559284967447,26.10559284967447,26.10559284967447,FALSE,FALSE
SHAPE_Gini,innovation,USA,Gini,NA,41.544552,37.17135169398057,33.25849769080654,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,USA,Gini,NA,41.544552,35.675720384862984,30.63595498584094,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,USA,Gini,NA,41.544552,34.94618021020979,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,URY,Gini,NA,42.469913,37.99930427786915,33.999295586079604,30.42034906472854,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,service,URY,Gini,NA,42.469913,36.47035936161876,31.318338513328555,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,society,URY,Gini,NA,42.469913,35.72456945040426,30.05056455888566,30,30,30,30,30,30,30,30,30,30,30,30,30,30,FALSE,FALSE
SHAPE_Gini,innovation,UZB,Gini,NA,35.294701,31.579393221159005,28.78285487229991,28.78285487229991,28.78285487229991,28.78285487229991,28.78285487229991,28.78285487229991,28.78285487229991,28.78285487229991,28.78285487229991,28.78285487229991,28.78285487229991,28.78285487229991,28.78285487229991,28.78285487229991,28.78285487229991,FALSE,FALSE
